X,Y,OBJECTID,STATUS,NAME,ACISA,ISNUM,INT_,STAGE,N7,SECT,COMMCAB,COMMLINE,SWITCH,FDRPAIR,VPAIR,TRUNK,TRNKPAIR,DIST,DISTPAIR,SUBFEED,SUBFEEDPR,CHANNUM,COMMENTS,REVNUM,CONT_TYPE,SPACE_,B,TSNUM,QUICNETID
-77.023097174424393,38.928130691957826,1109,M,GEORGIA AVE & COLUMBIA RD & HOBART,4229,886,886,3, ,576,12-F14A,528,1,"PR(03,04)",12,100-T14,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,66-E,1084
-77.026619917144629,38.984682127297049,1110,M,GEORGIA AVE & EASTERN AVE & BLAIR R,4230,889,889,3, ,571,12-F14L,549,4,"PR(01,02)",12,100-T14,"PR(82,83)",50-D14K,"PR(21,22)", , ,23, ,1,INTERVAL, , , ,1087
-77.027431550004479,38.951875707696509,1111,M,GEORGIA AVE & GALLATIN ST & ARKANSA,4232,893,893,3, ,576,12-F14H,539,3,"PR(01,02)",12,100-T14,"PR(51,52)",50-D14K,"PR(01,02)", , ,13, ,3,INTERVAL, , ,409-D,1091
-77.027026769621187,38.972361655106994,1112,M,"GEORGIA AVE AND ASPEN ST, NW",4233,1302,0,0, ,571,12-F14J,544,7,"PR(01,02)",12,100-T14,"PR(84,85)", , , , ,13, ,3,ACTUATED, , , ,1171
-77.02205977996627,38.920970268818884,1113,M,"GEORGIA AVE AND BARRY PL, NW",4234,1361,0,0, ,576,12-F14A,527,5,"PR(01,02)",12,100-T14,"PR(01,02)", , , , ,1, ,0,INTERVAL, , , ,1179
-77.021924907508136,38.919998295728362,1114,M,"GEORGIA AVE AND BRYANT ST,NW",4236,883,883,3, ,576,12-F14A,527,1,"PR(01,02)",12,100-T14,"PR(01,02)", , , , ,1, ,2,INTERVAL, , ,708-C,1081
-77.026602348948686,38.946133211993455,1115,M,"GEORGIA AVE AND BUCHANAN ST,NW",4246,884,884,3, ,576,12-F14C,532,1,"PR(01,02)",12,100-T14,"PR(11,12)", , , , ,6, ,1,ACTUATED, , , ,1082
-77.026659940135758,38.975818558876838,1116,M,"GEORGIA AVE AND DAHILA ST,NW",4247,887,887,3, ,571,12-F14L,549,3,"PR(01,02)",12,100-T14,"PR(82,83)",50-D14K,"PR(21,22)", , ,23, ,0,INTERVAL, , ,1289-B,1085
-77.026935150091475,38.948263504266258,1117,M,"GEORGIA AVE AND DECATUR ST,NW",4248,888,888,3, ,576,12-F14H,539,2,"PR(01,02)",12,100-T14,"PR(51,52)",50-D14K,"PR(01,02)", , ,13, ,1,INTERVAL, , ,1052-A,1086
-77.026501576574177,38.977293512224684,1118,M,"GEORGIA AVE AND ELDER ST,NW",4249,890,890,3, ,571,12-F14L,549,5,"PR(01,02)",12,100-T14,"PR(82,83)",50-D14K,"PR(21,22)", , ,23, ,0,INTERVAL, , ,1464-A,1088
-77.022525174288958,38.924190925907261,1119,M,"GEORGIA AVE AND EUCLID ST,NW",4255,891,891,3, ,576,12-F14A,528,2,"PR(03,04)",12,100-T14,"PR(03,04)", , , , ,2, ,2,INTERVAL, , ,745,1089
-77.022666638338961,38.925169472344706,1120,T,"GEORGIA AVE AND FAIRMONT ST,NW",5001,892,892,3, ,576,12-F14A,528,3,"PR(03,04)",12,100-T14,"PR(03,04)", , , , ,2, ,2,INTERVAL, , ,1146,1090
-77.026461388970858,38.979398833785247,1121,M,"GEORGIA AVE AND GERANIUM ST,NW",5002,894,894,3, ,571,12-F14L,549,6,"PR(01,02)",12,100-T14,"PR(82,83)",50-D14K,"PR(21,22)", , ,23, ,1,INTERVAL, , ,844-A,1092
-77.02296587364097,38.92723403017407,1122,M,"GEORGIA AVE AND HARVARD ST,NW",5003,895,895,3, ,576,12-F14A,528,4,"PR(03,04)",12,100-T14,"PR(03,04)", , , , ,2, ,2,INTERVAL, , ,840,1093
-77.022260398207109,38.92234742349347,1123,M,"GEORGIA AVE AND HOWARD PL,NW",5004,896,896,3, ,576,12-F14A,527,2,"PR(01,02)",12,100-T14,"PR(01,02)", , , , ,1, ,0,INTERVAL, , ,1033,1094
-77.027736400499094,38.954089508536043,1124,M,"GEORGIA AVE AND INGRAHAM ST,NW",5005,897,897,3, ,576,12-F14H,539,4,"PR(01,02)",12,100-T14,"PR(51,52)",50-D14K,"PR(01,02)", , ,13, ,0,INTERVAL, , ,1225,1095
-77.023231137971862,38.92904852244915,1125,M,"GEORGIA AVE AND IRVING ST,NW",5006,898,898,3, ,576,12-F14A,528,5,"PR(03,04)",12,100-T14,"PR(03,04)", , , , ,2, ,2,INTERVAL, , ,158-C,1096
-77.023371928921577,38.9300257160332,1126,M,"GEORGIA AVE AND KENYON ST,NW",5007,901,901,3, ,576,12-F14A,528,6,"PR(03,04)",12,100-T14,"PR(03,04)", , , , ,2, ,2,INTERVAL, , ,419-A,1099
-77.028237180159962,38.958359036329107,1127,M,"GEORGIA AVE AND MADISON ST,NW",5008,902,902,3, ,576,12-F14J,544,1,"PR(01,02)",12,100-T14,"PR(84,85)",50-D14K,"PR(11,12)", , ,18, ,0,INTERVAL, , ,1255,1100
-77.028033042129238,38.961021566638564,1128,T,"GEORGIA AVE AND MISSOURI AVE,NW",5009,903,903,3, ,571,12-F14J,544,2,"PR(01,02)",12,100-T14,"PR(84,85)",50-D14K,"PR(11,12)", , ,18, ,2,INTERVAL, , ,57-N,1101
-77.023803458936001,38.933024765038887,1129,T,"GEORGIA AVE AND PARK RD,NW",5010,905,905,3, ,576,12-F14C,532,4,"PR(01,02)",12,100-T14,"PR(11,12)", , , , ,6, ,0,INTERVAL, , ,208-E,1103
-77.027891022384466,38.962707946060831,1130,M,"GEORGIA AVE AND PEABODY ST,NW",5011,906,906,3, ,571,12-F14J,544,3,"PR(01,02)",12,100-T14,"PR(84,85)",50-D14K,"PR(11,12)", , ,18, ,0,INTERVAL, , ,1287,1104
-77.027479133377327,38.967542861341009,1131,M,"GEORGIA AVE AND PINEY BRANCH RD,NW",5012,907,907,3, ,571,12-F14J,544,4,"PR(01,02)",12,100-T14,"PR(84,85)",50-D14K,"PR(11,12)", , ,18, ,0,INTERVAL, , ,195-C,1105
-77.024132661158873,38.935241109633161,1132,M,"GEORGIA AVE AND PRINCETON PL,NW",5013,908,908,3, ,576,12-F14C,532,5,"PR(01,02)",12,100-T14,"PR(11,12)", , , , ,6, ,1,INTERVAL, , ,463-D,1106
-77.024501432197368,38.937617683690448,1133,M,"GEORGIA AVE AND QUINCY ST., N.W.",5014,1382,1382,0, ,576,12-F14C,532,8,"PR(01,02)",12,100T14,"PR(11,12)", , , , ,32, ,0,ACTUATED, , , ,974
-77.024692581253916,38.938691972970368,1134,M,"GEORGIA AVE AND RANDOLPH ST,NW",5015,909,909,3, ,576,12-F14C,532,6,"PR(01,02)",12,100-T14,"PR(11,12)", , , , ,6, ,1,INTERVAL, , ,841-B,1107
-77.0277123621469,38.964961492893813,1135,M,"GEORGIA AVE AND RITTENHOUSE ST,NW",5016,910,910,3, ,571,12-F14J,544,5,"PR(01,02)",12,100-T14,"PR(84,85)",50-D14K,"PR(11,12)", , ,18, ,0,INTERVAL, , ,842-A,1108
-77.024966088087126,38.939751380470007,1136,M,"GEORGIA AVE AND SHEPHERD ST., N.W.",5017,1381,1381,0, ,576,12-F14C,532,7,"PR(O1,02)",12,100T14,"PR(11,12)", , , , ,32, ,0,ACTUATED, , , ,973
-77.021899083839344,38.917767297663325,1137,M,"GEORGIA AVE AND V ST,NW",5018,911,911,3, ,576,12-F14A,527,3,"PR(01,02)",12,100-T14,"PR(01,02)", , , , ,1, ,0,INTERVAL, , ,1222,1109
-77.027267139391242,38.969932437588199,1138,M,"GEORGIA AVE AND VAN BUREN ST,NW",5019,912,912,3, ,571,12-F14J,544,6,"PR(01,02)",12,100-T14,"PR(84,85)",50-D14K,"PR(11,12)", , ,18, ,0,INTERVAL, , ,714,1110
-77.021901191596754,38.918998375704632,1139,M,"GEORGIA AVE AND W ST,NW",5020,913,913,3, ,576,12-F14A,527,4,"PR(01,02)",12,100-T14,"PR(01,02)", , , , ,1, ,0,INTERVAL, , ,1346-C,1111
-77.025624247252509,38.942300674791205,1140,M,"GEORGIA,KANSAS AVE & UPSHUR, 9TH ST",5021,899,899,3, ,576,12-F14C,532,2,"PR(01,02)",12,100-T14,"PR(11,12)", , , , ,6, ,1,INTERVAL, , ,365-H,1097
-77.02429983761742,38.93633629523454,1141,M,"GEORGIA,N HAMP AVE & ROCK CR CH RD,",5022,904,904,3, ,576,12-F14C,532,3,"PR(01,02)",12,100-T14,"PR(11,12)", , , , ,6, ,2,INTERVAL, , ,204-E,1102
-76.987057811524423,38.867131132146142,1142,M,"GOOD HOPE RD AND 13TH ST, SE",5023,1030,1030,4, ,461,12-F08N,439,1,"PR(01,02)",12,100-T08,"PR(63,64)", , , , ,25, ,0,INTERVAL, , , ,860
-76.985130681414802,38.866782817635084,1143,M,"GOOD HOPE RD AND 14TH ST, SE",5024,1031,1031,4, ,461,12-F08N,439,2,"PR(01,02)",12,100-T08,"PR(63,64)", , , , ,25, ,0,INTERVAL, , , ,861
-76.982229364396332,38.866254609274897,1144,T,"GOOD HOPE RD AND 16TH ST, SE",5025,1032,1032,4, ,461,12-F08N,439,3,"PR(01,02)",12,100-T08,"PR(63,64)", , , , ,25, ,0,INTERVAL, , , ,862
-76.969375593870254,38.861230473769908,1145,M,"GOOD HOPE RD AND 25TH ST, SE",5026,1033,1033,4, ,459,12-F08L,435,5,"PR(01,02)",12,100-T08,"PR(55,56)", , ,25-F08I,"PR(11,12)",21, ,1,INTERVAL, , , ,863
-76.974946902768394,38.863942056972057,1146,M,GOOD HOPE RD AND MARBURY PLAZA APTS,5027,1306,0,0, ,461,12-F08N,439,8,"PR(01,02)",12,100-T08,"PR(63,64)", , , , ,25, ,0,INTERVAL, , , ,948
-76.984362946159067,38.866641825788328,1147,M,GOOD HOPE RD AND MINNESOTA AVE,5028,1035,1035,4, ,461,12-F08N,439,4,"PR(01,02)",12,100-T08,"PR(63,64)", , , , ,25, ,1,INTERVAL, , , ,865
-76.988627988472132,38.867424339224861,1148,M,"GOOD HOPE RD AND ML KING AVE, SE",5029,1034,1034,4, ,461,12-F08N,440,1,"PR(03,04)",12,100-T08,"PR(65,66)", , , , ,26, ,2,INTERVAL, , , ,864
-76.968771743186096,38.860672061943021,1149,T,"GOOD HOPE RD AND NAYLOR RD, SE",5030,1036,1036,4, ,459,12-F08L,435,6,"PR(01,02)",12,100-T08,"PR(55,56)", , ,25-F08I,"PR(11,12)",21, ,0,INTERVAL, , , ,866
-77.006704375667184,38.90021519798497,1150,M,"H STREET AND UNION STATION,NE",5031,1339,1339,0, ,219,25-F02B,207,7,"PR(11,12)",25,100-T02,"PR(26,27)",50-D02A,"PR(11,12)",25-F02B,"PR(11,12)",7, ,1,ACTUATED, , , ,490
-77.010657142162955,38.876463457389868,1151,M,"HALF ST AND M ST, SW",5032,405,405,1, ,222,12-F05E,218,1,"PR(05,06)",12,025-T05,"PR(17,18)", , , , ,9, ,2,INTERVAL, , ,732,424
-77.007511646160069,38.946351268797564,1152,M,HAWAII AVE & ALLISON ST & CLERMONT,5033,951,951,3, ,573,12-F14E,536,1,"PR(01,02)",12,100-T14,"PR(30,31)", , ,25-F14D,"PR(05,06)",10, ,1,INTERVAL, , , ,1145
-76.996880915077682,38.863593743724252,1153,M,"HOWARD RD AND ANACOSTIA FRWY, RMP 1",5034,1358,0,0, ,461,12-F08N,441,7,"PR(05,06)",12,100-T08,"PR(67,68)", , , , ,27, ,0,INTERVAL, , , ,959
-76.99375269071831,38.861579443978712,1154,M,HOWARD RD AND ANACOSTIA METRO STATI,5035,1357,0,0, ,461,12-F08N,440,6,"PR(03,04)",12,100-T08,"PR(65,66)", , , , ,26, ,0,INTERVAL, , , ,958
-77.001635519251295,38.866679975705637,1155,M,HOWARD RD AND SUITLAND PKWY RAMP B,5036,1037,1037,4, ,461,12-F08N,441,2,"PR(05,06)",12,100-T08,"PR(67,68)", , , , ,27, ,0,INTERVAL, , , ,867
-77.027444418853349,38.956234626108049,1156,M,"ILLINOIS AVE AND KENNEDY ST,NW",5037,914,914,3, ,576,12-F14H,539,6,"PR(01,02)",12,100-T14,"PR(51,52)",50-D14K,"PR(01,02)", , ,13, ,1,INTERVAL, , ,431-B,1112
-77.044165453214234,38.886903153734814,1157,M,INDEPENDENCE AVE AND WEST BASIN DRI,5038,1378,243,1, ,107,12-F13T,141,4,"PR(03,04)",12,100-T13,"PR(92,93)",50-D13K,"PR(34,35)", , ,36, ,0,ACTUATED, , , ,962
-77.01693666964033,38.929823202015569,1158,M,"IRVING ST AND EAST-WEST CROSSING,NW",5039,916,916,3, ,576,12-F14B,531,2,"PR(03,04)",12,100-T14,"PR(09,10)", , , , ,5, ,0,INTERVAL, , ,426-B,1114
-77.03735288808123,38.928741101666759,1159,M,"IRVING ST AND MT PLEASANT ST,NW",5040,915,915,3, ,574,12-F04C,505,6,"PR(03,04)",12,100-T04,"PR(11,12)", , , , ,6, ,2,INTERVAL, , ,427,1113
-76.977720688120911,38.946393897559567,1160,M,MAINTENANCE SHOP TEST CONTROLLER,5063,0,0,0, ,464, ,450,1, , , , , , , , ,0, ,0, , , , ,0
-77.082258418240116,38.935240517234192,1161,M,MASS AVE & DRIVEWAY AT 4201 MASS AV,5064,1224,1224,5, ,689,12-F12G,617,2,"PR(01,02)",12,050-T12,"PR(30,31)", , , , ,12, ,0,INTERVAL, , , ,1281
-77.056769697146407,38.91662966153239,1162,M,"MASS AVE AND BELMONT RD, NW",5065,1226,1226,5, ,690,12-F13E,627,3,"PR(01,02)",12,100-T13,"PR(26,27)", , , , ,9, ,0,INTERVAL, , , ,1283
-77.05525431237875,38.915518885446339,1163,M,"MASS AVE AND CALIFORNIA ST, NW",5066,1227,1227,5, ,690,12-F13E,627,4,"PR(01,02)",12,100-T13,"PR(26,27)", , , , ,9, ,0,INTERVAL, , , ,1284
-77.071681490893667,38.927533737894137,1164,M,"MASS AVE AND GARFIELD ST, NW",5067,1228,1228,5, ,689,12-F12D,614,3,"PR(05,06)",12,050-T12,"PR(17,18)", , , , ,9, ,3,INTERVAL, , , ,1285
-77.067226401446632,38.92444725251994,1165,M,"MASS AVE AND GILLISS, OBSERVATORY C",5068,1229,1229,5, ,690,12-F13E,628,6,"PR(03,04)",12,100-T13,"PR(28,29)", , , , ,10, ,0,INTERVAL, , , ,1286
-77.087502929617088,38.939085658962533,1166,M,"MASS AVE AND GLOVER GATE (AU), NW",5069,1225,1225,5, ,689,12-F12G,617,3,"PR(01,02)",12,050-T12,"PR(30,31)", , , , ,12, ,1,ACTUATED, , , ,1282
-77.047727098860875,38.911137248987998,1167,M,"MASS AVE AND Q ST, NW",5070,359,359,1, ,101,12-F13C,115,4,"PR(03,04)",12,100-T13,"PR(07,08)", , ,25-F13A,"PR(07,08)",4, ,5,INTERVAL, , ,1018-A,0
-77.057357374897606,38.917067440832263,1168,M,"MASS AVE AND WATERSIDE DR, NW",5071,1230,1230,5, ,690,12-F13E,627,5,"PR(01,02)",12,100-T13,"PR(26,27)", , , , ,9, ,2,INTERVAL, , , ,1287
-77.073738044604667,38.929033333996152,1169,M,MASSACHUSETTS AVE AND CATHEDRAL AVE,5072,1410,1410,0, ,689,12-F12D,614,6,"PR(05,06)",12, , , , , , ,9, ,0,INTERVAL, , , ,1360
-76.983334208979642,38.942559752954246,1170,M,MICH AV AND S DAKOTA AV AND 16TH ST,5073,638,638,2, ,332,25-F01S,314,1,"PR(01,02)",25,100-T01,"PR(53,54)",50-D01,"PR(26,27)",25-F01S,"PR(01,02)",19, ,2,INTERVAL, , ,245-B,665
-76.988001551628841,38.940729353983407,1171,M,"MICH AVE AND 13TH ST AND TAYLOR ST,",5074,632,632,2, ,333,12-F01U,319,3,"PR(05,06)",12,100-T01,"PR(63,64)",50-D01,"PR(36,37)",25-F01S,"PR(11,12)",24, ,2,INTERVAL, , ,178-I,660
-76.98075904533637,38.942830056578451,1172,M,"MICH AVE AND 18THST AND VARNUM ST,",5075,634,634,2, ,332,12-F01T,316,2,"PR(01,02)",12,100-T01,"PR(55,56)",50-D01,"PR(28,29)",25-F01S,"PR(03,04)",20, ,2,INTERVAL, , ,329-E,662
-77.000561643385694,38.93140136877367,1173,M,MICHIGAN AVE & 4TH ST & HAREWOOD RD,5076,952,952,3, ,333,12-F01Z,323,1,"PR(03,04)",12,100-T01,"PR(82,83)", , ,25-F01X,"PR(07,08)",31, ,2,INTERVAL, , ,191-D,727
-76.993005221495707,38.935466428754218,1174,T,"MICHIGAN AVE AND 10TH ST, NE",5077,630,630,2, ,333,12-F01U,319,1,"PR(05,06)",12,100-T01,"PR(63,64)",50-D01,"PR(36,37)",25-F01S,"PR(11,12)",24, ,2,INTERVAL, , ,1105-CTEM,658
-76.990236625744487,38.938772456066978,1175,M,"MICHIGAN AVE AND 12TH ST, NE",5078,631,631,2, ,333,12-F01U,319,2,"PR(05,06)",12,100-T01,"PR(63,64)",50-D01,"PR(36,37)",25-F01S,"PR(11,12)",24, ,2,INTERVAL, , ,194-C,659
-76.985648489943785,38.94256780708249,1176,M,"MICHIGAN AVE AND 14TH ST, NE",5079,633,633,2, ,333,12-F01U,317,3,"PR(01,02)",12,100-T01,"PR(59,60)",50-D01,"PR(32,33)",25-F01S,"PR(07,08)",22, ,2,ACTUATED, , ,1048,661
-76.99618628685289,38.933167746855936,1177,M,"MICHIGAN AVE AND 7TH ST,NE",5080,953,953,3, ,333,12-F01Z,323,2,"PR(03,04)",12,100-T01,"PR(82,83)", , ,25-F01X,"PR(07,08)",31, ,0,INTERVAL, , ,1096-A,728
-76.978856760193494,38.945259353052158,1178,M,"MICHIGAN AVE AND ALLISON ST, NE",5081,635,635,2, ,332,12-F01T,316,3,"PR(01,02)",12,100-T01,"PR(55,56)",50-D01,"PR(28,29)",25-F01S,"PR(03,04)",20, ,2,INTERVAL, , ,1249,663
-77.015943123875445,38.927092408523201,1179,M,MICHIGAN AVE AND CHILDRENS HOSPITAL,5082,919,919,3, ,576,12-F14A,529,2,"PR(05,06)",12,100-T14,"PR(05,06)", , , , ,3, ,0,INTERVAL, , , ,1117
-76.978050488220589,38.946186967617692,1180,T,"MICHIGAN AVE AND EASTERN AVE, NE",5083,636,636,2, ,332,12-F01T,316,4,"PR(01,02)",12,100-T01,"PR(55,56)",50-D01,"PR(28,29)",25-F01S,"PR(03,04)",20, ,4,INTERVAL, , ,219-D,664
-77.006295518354719,38.927017458567441,1181,M,"MICHIGAN AVE AND FRANKLIN ST,NE",5084,954,954,3, ,580,12-F01Z,503,2,"PR(01,02)",12,100-T01,"PR(80,81)", , ,25-F01X,"PR(05,06)",30, ,1,INTERVAL, , ,309-C,1169
-77.0024498725125,38.930448049112428,1182,M,"MICHIGAN AVE AND IRVING ST,NE",5085,955,955,3, ,333,12-F01Z,323,3,"PR(03,04)",12,100-T01,"PR(82,83)", , ,25-F01X,"PR(07,08)",31, ,1,INTERVAL, , ,429-A,729
-76.998019947226325,38.932419814615066,1183,M,"MICHIGAN AVE AND MONROE ST,NE",5086,956,956,3, ,333,12-F01Z,323,4,"PR(03,04)",12,100-T01,"PR(82,83)", , ,25-F01X,"PR(07,08)",31, ,2,INTERVAL, , ,362-H,730
-77.053784219373128,38.899117086729504,1184,M,"NEW HAMPSHIRE AVE AND VIRGINIA AVE,",5173,362,362,1, ,106,12-F13R,135,4,"PR(03,04)",12,100-T13,"PR(80,81)",50-D13K,"PR(15,16)",25-F13P,"PR(07,08)",30, ,2,INTERVAL, , ,422-CC,186
-77.018439225206123,38.944224848218553,1185,M,"NEW HAMPSHIRE AVE AND WEBSTER ST,NW",5174,924,924,3, ,577,25-F14D,534,5,"PR(01,02)",25,100-T14,"PR(26,27)", , ,25-F14D,"PR(01,02)",8, ,0,INTERVAL, , , ,1122
-77.012431297373624,38.952315797082512,1186,M,"NEW HAMPSHIRE AVE. & GALLATIN ST.,",5175,1371,1371,3, ,577,25-F14D,534,7,"PR(01,02)",25,100-T14,"PR(26,27)", , ,25-F14D,"PR(01,02)",8, ,0,INTERVAL, , , ,1182
-77.007258334066762,38.885075721766832,1187,M,"NEW JERSEY AND D ST, SE",5176,509,509,1, ,221,12-F08G,249,4,"PR(01,02)",12,100-T08,"PR(30,31)", , ,25-F08C,"PR(13,14)",12, ,2,INTERVAL, , ,973-A,488
-77.010522768094091,38.8935774897407,1188,M,"NEW JERSEY AVE AND C ST, NW",5177,504,504,1, ,220,12-F07A,234,3,"PR(03,04)",12,100-T07,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,38.3-A,344
-77.007606631206457,38.886043560302532,1189,M,"NEW JERSEY AVE AND C ST, SE",5178,476,476,1, ,221,12-F08G,249,2,"PR(01,02)",12,100-T08,"PR(30,31)", , ,25-F08C,"PR(13,14)",12, ,3,INTERVAL, , ,739-A,464
-77.010945310153332,38.89479619324095,1190,M,"NEW JERSEY AVE AND D ST, NW",5179,363,363,1, ,220,12-F07A,233,4,"PR(01,02)",12,100-T07,"PR(01,02)", , , , ,1, ,0,INTERVAL, , ,1158-B,402
-77.011433822754753,38.896130375771762,1191,M,"NEW JERSEY AVE AND E ST, NW",5180,364,364,1, ,220,12-F02F,213,6,"PR(01,02)",12,100-T02,"PR(30,31)",50-D02A,"PR(15,16)",25-F02B,"PR(15,16)",12, ,4,INTERVAL, , ,361-C,403
-77.012221550240554,38.898297933794716,1192,M,"NEW JERSEY AVE AND G ST, NW",5181,365,365,1, ,219,12-F02C,209,4,"PR(03,04)",12,100-T02,"PR(13,14)",50-D02A,"PR(05,06)",25-F02B,"PR(05,06)",7, ,3,INTERVAL, , ,1446,404
-77.012914816271348,38.900207703920863,1193,M,"NEW JERSEY AVE AND H ST, NW",5182,366,366,1, ,219,12-F02C,209,5,"PR(03,04)",12,100-T02,"PR(13,14)",50-D02A,"PR(05,06)",25-F02B,"PR(05,06)",7, ,3,INTERVAL, , ,938-A,405
-77.008157980167681,38.887604315237439,1194,M,NEW JERSEY AVE AND INDEPENDENCE AVE,5183,477,477,1, ,221,25-F08C,244,4,"PR(07,08)",25,100-T08,"PR(17,18)", , ,25-F08C,"PR(07,08)",9, ,2,INTERVAL, , ,145-H,465
-77.013724773721378,38.902521381334722,1195,M,"NEW JERSEY AVE AND K ST, NW",5184,367,367,1, ,219,12-F02C,208,5,"PR(01,02)",12,100-T02,"PR(11,12)",50-D02A,"PR(03,04)",25-F02B,"PR(03,04)",6, ,3,INTERVAL, , ,1009-C,406
-77.010662994914497,38.893956008744581,1196,M,"NEW JERSEY AVE AND LOUISIANA AVE, N",5185,368,368,1, ,220,12-F07A,234,4,"PR(03,04)",12,100-T07,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,38.2-A,407
-77.015442866074366,38.907242624549752,1197,M,"NEW JERSEY AVE AND N ST, NW",5186,1331,0,0, ,331,12-F01G,3,4,"PR(01,02)",12,100-T01,"PR(15,16)", , , , ,8, ,0,INTERVAL, , , ,745
-77.016829151374836,38.911127372152009,1198,M,"NEW JERSEY AVE AND Q ST, NW",5188,369,369,1, ,330,12-F01G,303,2,"PR(01,02)",12,100-T01,"PR(15,16)", , , , ,8, ,4,INTERVAL, , ,935,526
-77.017364966092003,38.912613219605106,1199,M,"NEW JERSEY AVE AND R ST, NW",5189,370,370,1, ,330,12-F01G,303,3,"PR(01,02)",12,100-T01,"PR(15,16)", , , , ,8, ,3,INTERVAL, , ,936,527
-77.014778132760341,38.905369261961546,1200,M,"NEW JERSEY AVE,NEW YORK AVE AND M S",5190,510,510,1, ,331,12-F02A,325,5,"PR(01,02)",12,100-T02,"PR(01,02)", , , , ,1, ,2,INTERVAL, , ,1042-A,544
-77.083997335971389,38.930285142493631,1201,M,"NEW MEXICO AVE AND CATHEDRAL AVE, N",5191,1242,1242,5, ,689,12-F12G,618,5,"PR(03,04)",12,050-T12,"PR(32,33)", , , , ,13, ,2,INTERVAL, , , ,1298
-77.085838092426386,38.933508240002965,1202,M,"NEW MEXICO AVE AND MACOMB ST, NW",5192,1243,1243,5, ,689,12-F12G,618,6,"PR(03,04)",12,050-T12,"PR(32,33)", , , , ,13, ,2,ACTUATED, , , ,1299
-77.08644986180677,38.934576264488307,1203,M,"NEW MEXICO AVE AND NEWARK ST, NW",5193,1303,0,0, ,689, ,618,7, , , , , , , , ,0, ,1,INTERVAL, , , ,1350
-76.97853021110231,38.917224734199706,1204,M,NEW YORK AVE & MONTANA AV & W VA AV,5194,657,657,2, ,335,25-F02G,331,3,"PR(17,18)",25,100-T02,"PR(57,58)",50-D02A,"PR(42,43)",25-F02G,"PR(17,18)",22, ,3,INTERVAL, , ,49-S,684
-76.981552799220538,38.916885636269001,1205,M,"NEW YORK AVE AND 16TH ST, NE",5195,651,651,2, ,335,25-F02G,331,1,"PR(17,18)",25,100-T02,"PR(57,58)",50-D02A,"PR(42,43)",25-F02G,"PR(17,18)",22, ,4,ACTUATED, , ,806,678
-76.998320688060772,38.911061766522373,1206,M,"NEW YORK AVE AND 4TH ST, NE",5196,650,650,2, ,335,25-F02G,329,1,"PR(01,02)",25,100-T02,"PR(34,35)",50-D02A,"PR(26,27)",25-F02G,"PR(01,02)",14, ,3,INTERVAL, , ,1181-B,677
-76.972441649123553,38.917336421498241,1207,M,"NEW YORK AVE AND BLADENSBURG RD, NE",5197,652,652,2, ,335,12-F02K,335,4,"PR(01,02)",12,100-T02,"PR(51,52)",50-D02A,"PR(36,37)",25-F02G,"PR(11,12)",19, ,1,INTERVAL, , ,290-L,679
-76.9891216723843,38.914257773598841,1208,M,"NEW YORK AVE AND FAIRVIEW AVE, NE",5198,653,653,2, ,335,25-F02G,330,1,"PR(03,04)",25,100-T02,"PR(36,37)",50-D02A,"PR(28,29)",25-F02G,"PR(03,04)",15, ,2,ACTUATED, , ,1519,680
-76.985208687652801,38.915620332118529,1209,M,"NEW YORK AVE AND FENWICK ST, NE",5199,654,654,2, ,335,25-F02G,330,2,"PR(03,04)",25,100-T02,"PR(36,37)",50-D02A,"PR(28,29)",25-F02G,"PR(03,04)",15, ,2,ACTUATED, , ,805,681
-76.987901387877443,38.914666695188792,1210,M,"NEW YORK AVE AND KENDALL ST, NE",5200,655,655,2, ,335,25-F02G,330,3,"PR(03,04)",25,100-T02,"PR(36,37)",50-D02A,"PR(28,29)",25-F02G,"PR(03,04)",15, ,2,ACTUATED, , ,727,682
-77.002038403534769,38.907811360711712,1211, ,"3RD ST AND FLORIDA AVE, NE",3226,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1426
-77.009143933810563,38.945713573230456,1212, ,"ROCK CREEK CH. RD & ALLISON ST, NW",5204,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1435
-77.0417531168316,38.893525855645883,1213, ,"18TH ST AND C ST, NW",1256,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1436
-77.02808794670193,38.917007355147298,1214, ,"12TH ST AND U ST, NW",2257,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1437
-77.048843594935519,38.897366022064588,1215, ,"22ND ST AND F ST, NW",1360,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1438
-76.97419856832839,38.851007576860226,1216, ,"22ND ST AND ALABAMA AVE, SE",4468,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1444
-76.927967259030567,38.889770634104316,1217, ,E CAPITOL ST AND DIVISION AVE,4187,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1445
-76.966424595787174,38.871763948016685,1218, ,"PENNSYLVANIA AVE AND 29TH ST, SE",4202,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1446
